,NOC,Year,duration,event,veteran_ratio,HHI,total_appearances,total_athletes,unique_events,unique_sports,athletes_per_games,events_per_games,female_ratio,athlete_growth,athlete_growth_last,events_per_athlete
555,PAN,1936,2,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
556,PAN,1948,5,1,0.0,0.5,2,2,4,2,1.0,2.0,0.0,0.0,0.0,2.0
557,GEO,1996,0,1,0.0,0.02721088435374149,1,34,39,13,34.0,39.0,0.21428571428571427,0.0,0.0,1.2352941176470589
558,SLO,1992,0,1,0.0,0.03757356269805341,1,35,34,12,35.0,34.0,0.14893617021276595,0.0,0.0,1.3428571428571427
559,GUY,1948,0,0,0.0,0.14285714285714285,1,4,7,3,4.0,7.0,0.0,0.0,0.0,1.75
560,GUY,1952,1,0,0.0,1.0,2,5,8,3,2.5,4.0,0.0,-0.75,-0.75,1.6
561,GUY,1956,2,0,0.0,0.16666666666666669,3,9,12,3,3.0,4.0,0.14285714285714285,0.0,3.0,1.5555555555555556
562,GUY,1960,3,0,0.0,0.16666666666666669,4,14,17,4,3.5,4.25,0.15,0.25,0.25,1.4285714285714286
563,GUY,1964,4,0,0.0,1.0,5,15,17,4,3.0,3.4,0.14285714285714285,-0.75,-0.8,1.4
564,GUY,1968,5,0,0.0,0.16666666666666669,6,20,20,4,3.3333333333333335,3.3333333333333335,0.1111111111111111,0.25,4.0,1.35
565,GUY,1972,6,0,0.0,0.25,7,23,22,4,3.2857142857142856,3.142857142857143,0.0967741935483871,-0.25,-0.4,1.3478260869565217
566,GUY,1976,7,0,0.0,0.0,7,23,22,4,3.2857142857142856,3.142857142857143,0.0967741935483871,-0.25,-0.4,1.3478260869565217
567,GUY,1980,8,1,0.0,0.10000000000000003,8,31,25,4,3.875,3.125,0.12195121951219512,1.0,1.6666666666666667,1.3225806451612903
568,NZL,1900,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
569,NZL,1904,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
570,NZL,1906,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
571,NZL,1908,2,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
572,NZL,1912,3,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
573,NZL,1920,5,1,0.0,0.16666666666666669,2,5,7,4,2.5,3.5,0.2857142857142857,3.0,3.0,1.4
574,POR,1912,0,0,0.0,0.125,1,6,8,3,6.0,8.0,0.0,0.0,0.0,1.3333333333333333
575,POR,1920,2,0,0.07692307692307693,0.14875,2,18,14,4,9.0,7.0,0.0,1.1666666666666667,1.1666666666666667,2.611111111111111
576,POR,1924,3,1,0.35714285714285715,0.0900860117700317,3,36,26,9,12.0,8.666666666666666,0.0,3.6666666666666665,1.1538461538461537,2.388888888888889
577,PAR,1968,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
578,PAR,1972,1,0,0.0,0.3333333333333333,2,4,4,3,2.0,2.0,0.0,2.0,2.0,1.0
579,PAR,1976,2,0,0.25,0.16666666666666669,3,7,10,4,2.3333333333333335,3.3333333333333335,0.0,3.0,0.3333333333333333,1.4285714285714286
580,PAR,1980,3,0,0.0,0.0,3,7,10,4,2.3333333333333335,3.3333333333333335,0.0,3.0,0.3333333333333333,1.4285714285714286
581,PAR,1984,4,0,0.0,0.07407407407407407,4,21,25,6,5.25,6.25,0.0,13.0,2.5,1.3333333333333333
582,PAR,1988,5,0,0.1,0.10059171597633138,5,30,31,7,6.0,6.2,0.0,9.0,-0.2857142857142857,1.3333333333333333
583,PAR,1992,6,0,0.07407407407407407,0.3215400624349635,6,55,38,8,9.166666666666666,6.333333333333333,0.041666666666666664,26.0,1.7,1.2545454545454546
584,PAR,1996,7,0,0.14285714285714285,0.14285714285714285,7,61,42,9,8.714285714285714,6.0,0.05063291139240506,6.0,-0.7407407407407407,1.2295081967213115
587,ANG,1980,0,0,0.0,0.10034602076124566,1,11,14,3,11.0,14.0,0.11764705882352941,0.0,0.0,1.5454545454545454
588,ANG,1984,1,0,0.0,0.0,1,11,14,3,11.0,14.0,0.11764705882352941,0.0,0.0,1.5454545454545454
589,ANG,1988,2,0,0.0,0.04132231404958677,2,35,33,4,17.5,16.5,0.26,1.1818181818181819,1.1818181818181819,1.4285714285714286
590,ANG,1992,3,0,0.21428571428571427,0.15335169880624422,3,57,39,6,19.0,13.0,0.2289156626506024,1.5454545454545454,0.16666666666666666,1.2982456140350878
591,ANG,1996,4,0,0.39285714285714285,0.32888888888888884,4,74,43,8,18.5,10.75,0.3185840707964602,1.5454545454545454,0.0,1.2567567567567568
599,VEN,1932,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
600,VEN,1936,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
601,VEN,1948,4,0,0.0,0.5,2,2,3,2,1.0,1.5,0.0,0.0,0.0,1.5
602,VEN,1952,5,1,0.0,0.03804484756865708,3,40,38,9,13.333333333333334,12.666666666666666,0.030303030303030304,37.0,37.0,1.65
603,COL,1900,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
604,COL,1904,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
605,COL,1906,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
606,COL,1908,2,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
607,COL,1912,3,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
608,COL,1920,5,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
609,COL,1924,6,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
610,COL,1928,7,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
611,COL,1932,8,0,0.0,0.5,2,3,3,3,1.5,1.5,0.0,1.0,1.0,1.0
612,COL,1936,9,0,0.0,0.22222222222222227,3,8,8,3,2.6666666666666665,2.6666666666666665,0.0,4.0,1.5,1.125
613,COL,1948,12,0,0.0,0.17355371900826447,4,14,14,5,3.5,3.5,0.0,5.0,0.2,1.4285714285714286
614,COL,1952,13,0,0.0,0.0,4,14,14,5,3.5,3.5,0.0,5.0,0.2,1.4285714285714286
615,COL,1956,14,0,0.07692307692307693,0.06201901312811226,5,38,32,8,7.6,6.4,0.0,25.0,3.3333333333333335,1.6842105263157894
616,COL,1960,15,0,0.3125,0.10396975425330815,6,49,35,9,8.166666666666666,5.833333333333333,0.0,15.0,-0.38461538461538464,1.6326530612244898
617,COL,1964,16,0,0.15,0.07375000000000001,7,66,39,9,9.428571428571429,5.571428571428571,0.0,19.0,0.25,1.696969696969697
618,COL,1968,17,0,0.16279069767441862,0.08408163265306123,8,102,57,10,12.75,7.125,0.07,42.0,1.15,1.7156862745098038
619,COL,1972,18,1,0.11864406779661017,0.07128888888888887,9,154,75,11,17.11111111111111,8.333333333333334,0.09454545454545454,58.0,0.37209302325581395,1.5909090909090908
620,FRG,1968,0,1,0.0,0.010341649519890262,1,275,154,17,275.0,154.0,0.22685185185185186,0.0,0.0,1.5709090909090908
621,BAN,1984,0,0,0.0,0.5,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
622,BAN,1988,1,0,0.0,0.19008264462809918,2,7,8,2,3.5,4.0,0.0,5.0,5.0,1.8571428571428572
623,BAN,1992,2,0,0.3333333333333333,0.25925925925925924,3,11,10,3,3.6666666666666665,3.3333333333333335,0.045454545454545456,5.0,0.0,1.8181818181818181
624,BAN,1996,3,0,0.0,0.25,4,15,12,3,3.75,3.0,0.07692307692307693,3.0,-0.3333333333333333,1.6
632,PER,1900,0,0,0.0,0.5,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
633,PER,1904,1,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
634,PER,1906,1,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
635,PER,1908,2,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
636,PER,1912,3,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
637,PER,1920,5,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
638,PER,1924,6,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
639,PER,1928,7,0,0.0,0.0,1,1,2,1,1.0,2.0,0.0,0.0,0.0,2.0
640,PER,1932,8,0,0.0,1.0,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.3333333333333333
641,PER,1936,9,0,0.0,0.13516068052930055,3,43,19,10,14.333333333333334,6.333333333333333,0.0,39.0,19.0,1.1627906976744187
642,PER,1948,12,1,0.0,0.08121615993336109,4,84,35,12,21.0,8.75,0.0,40.0,0.025,1.1785714285714286
643,ESA,1932,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
644,ESA,1936,1,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
645,ESA,1948,4,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
646,ESA,1952,5,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
647,ESA,1956,6,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
648,ESA,1960,7,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
649,ESA,1964,8,0,0.0,0.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
650,ESA,1968,9,0,0.0,0.04918639053254438,2,61,49,8,30.5,24.5,0.24074074074074073,59.0,59.0,1.721311475409836
651,ESA,1972,10,0,0.2727272727272727,0.1111111111111111,3,69,50,8,23.0,16.666666666666668,0.20634920634920634,10.0,-0.8166666666666667,1.710144927536232
652,ESA,1976,11,0,0.0,0.0,3,69,50,8,23.0,16.666666666666668,0.20634920634920634,10.0,-0.8166666666666667,1.710144927536232
653,ESA,1980,12,0,0.0,0.0,3,69,50,8,23.0,16.666666666666668,0.20634920634920634,10.0,-0.8166666666666667,1.710144927536232
654,ESA,1984,13,0,0.0,0.06666666666666667,4,79,56,10,19.75,14.0,0.19858156028368795,9.0,-0.09090909090909091,1.6835443037974684
655,ESA,1988,14,0,0.5,0.14285714285714285,5,82,61,11,16.4,12.2,0.19594594594594594,5.0,-0.4,1.6951219512195121
656,ESA,1992,15,0,0.25,0.16666666666666669,6,85,64,11,14.166666666666666,10.666666666666666,0.2077922077922078,3.0,-0.3333333333333333,1.6941176470588235
657,ESA,1996,16,0,0.125,0.10000000000000003,7,92,68,11,13.142857142857142,9.714285714285714,0.21341463414634146,7.0,1.0,1.6630434782608696
665,PUR,1948,0,1,0.0,0.13580246913580246,1,9,8,3,9.0,8.0,0.0,0.0,0.0,1.0
666,UGA,1956,0,0,0.0,0.20000000000000004,1,3,5,1,3.0,5.0,0.0,0.0,0.0,1.6666666666666667
667,UGA,1960,1,0,0.0,0.125,2,13,14,2,6.5,7.0,0.0,2.3333333333333335,2.3333333333333335,1.6153846153846154
668,UGA,1964,2,0,0.3076923076923077,0.09695290858725761,3,22,21,2,7.333333333333333,7.0,0.075,3.3333333333333335,0.3,1.5909090909090908
669,UGA,1968,3,1,0.18181818181818182,0.07142857142857142,4,31,25,2,7.75,6.25,0.05555555555555555,2.6666666666666665,-0.15384615384615385,1.5483870967741935
670,HON,1968,0,0,0.0,0.2777777777777778,1,6,4,1,6.0,4.0,0.0,0.0,0.0,1.0
671,HON,1972,1,0,0.0,0.0,1,6,4,1,6.0,4.0,0.0,0.0,0.0,1.0
672,HON,1976,2,0,0.0,0.5555555555555556,2,9,6,1,4.5,3.0,0.0,-0.5,-0.5,1.0
673,HON,1980,3,0,0.0,0.0,2,9,6,1,4.5,3.0,0.0,-0.5,-0.5,1.0
674,HON,1984,4,0,0.1,0.07396449704142011,3,18,24,3,6.0,8.0,0.14285714285714285,0.6666666666666666,2.3333333333333335,1.8888888888888888
675,HON,1988,5,0,0.125,0.07407407407407407,4,25,33,4,6.25,8.25,0.18867924528301888,0.3333333333333333,-0.2,2.04
676,HON,1992,6,0,0.2,0.04252400548696844,5,33,43,6,6.6,8.6,0.2875,0.6666666666666666,0.25,2.121212121212121
677,HON,1996,7,0,0.14285714285714285,0.14285714285714285,6,39,49,6,6.5,8.166666666666666,0.2988505747126437,0.16666666666666666,-0.3,1.9743589743589745
685,ECU,1924,0,0,0.0,0.25,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
686,ECU,1928,1,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
687,ECU,1932,2,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
688,ECU,1936,3,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
689,ECU,1948,6,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
690,ECU,1952,7,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
691,ECU,1956,8,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
692,ECU,1960,9,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
693,ECU,1964,10,0,0.0,0.0,1,3,4,1,3.0,4.0,0.0,0.0,0.0,1.3333333333333333
694,ECU,1968,11,0,0.0,0.06365258774538964,2,18,24,6,9.0,12.0,0.044444444444444446,4.0,4.0,2.5
695,ECU,1972,12,0,0.0,0.25,3,20,26,6,6.666666666666667,8.666666666666666,0.04081632653061224,-0.3333333333333333,-0.8666666666666667,2.45
696,ECU,1976,13,0,0.4,0.125,4,23,30,8,5.75,7.5,0.03508771929824561,0.6666666666666666,1.5,2.4347826086956523
697,ECU,1980,14,0,0.0,0.109375,5,35,39,8,7.0,7.8,0.0410958904109589,3.0,1.4,2.057142857142857
698,ECU,1984,15,0,0.09090909090909091,0.07555555555555556,6,45,49,11,7.5,8.166666666666666,0.045454545454545456,2.6666666666666665,-0.08333333333333333,1.9111111111111112
699,ECU,1988,16,0,0.23076923076923078,0.06666666666666667,7,55,59,11,7.857142857142857,8.428571428571429,0.07766990291262135,3.3333333333333335,0.18181818181818182,1.8
700,ECU,1992,17,0,0.3076923076923077,0.06666666666666667,8,64,65,12,8.0,8.125,0.13559322033898305,3.3333333333333335,0.0,1.71875
701,ECU,1996,18,1,0.15789473684210525,0.07908163265306123,9,80,73,14,8.88888888888889,8.11111111111111,0.1232876712328767,5.333333333333333,0.46153846153846156,1.7
702,TKM,1996,0,0,0.0,0.14285714285714285,1,7,7,6,7.0,7.0,0.42857142857142855,0.0,0.0,1.0
709,MRI,1984,0,0,0.0,0.14285714285714285,1,4,7,1,4.0,7.0,0.14285714285714285,0.0,0.0,1.75
710,MRI,1988,1,0,0.0,0.12396694214876033,2,12,16,5,6.0,8.0,0.16666666666666666,1.0,1.0,1.5
711,MRI,1992,2,0,0.07692307692307693,0.07851239669421486,3,24,32,8,8.0,10.666666666666666,0.375,2.25,0.625,1.625
712,MRI,1996,3,0,0.23076923076923078,0.06172839506172842,4,44,46,9,11.0,11.5,0.3157894736842105,5.5,1.0,1.5454545454545454
716,SEY,1980,0,0,0.0,0.10204081632653057,1,11,15,2,11.0,15.0,0.19047619047619047,0.0,0.0,1.9090909090909092
717,SEY,1984,1,0,0.3333333333333333,0.06666666666666667,2,17,23,2,8.5,11.5,0.19444444444444445,-0.18181818181818182,-0.18181818181818182,2.0588235294117645
718,SEY,1988,2,0,0.0,0.0,2,17,23,2,8.5,11.5,0.19444444444444445,-0.18181818181818182,-0.18181818181818182,2.0588235294117645
719,SEY,1992,3,0,0.0,0.06122448979591835,3,28,37,4,9.333333333333334,12.333333333333334,0.17543859649122806,0.0,0.2222222222222222,2.0
720,SEY,1996,4,0,0.4444444444444444,0.1111111111111111,4,33,39,5,8.25,9.75,0.16666666666666666,-0.18181818181818182,-0.18181818181818182,1.8484848484848484
728,TCH,1920,0,1,0.0,0.03423499577345731,1,119,53,13,119.0,53.0,0.005494505494505495,0.0,0.0,1.5294117647058822
729,LUX,1900,0,1,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
730,MTN,1984,0,0,0.0,0.5,1,2,2,1,2.0,2.0,0.0,0.0,0.0,1.0
731,MTN,1988,1,0,0.16666666666666666,0.14285714285714285,2,7,7,2,3.5,3.5,0.0,2.0,2.0,1.2857142857142858
732,MTN,1992,2,0,0.16666666666666666,0.16666666666666669,3,12,13,2,4.0,4.333333333333333,0.0,2.0,0.0,1.25
733,MTN,1996,3,0,0.75,0.25,4,13,13,2,3.25,3.25,0.0,1.0,-0.3333333333333333,1.3076923076923077
741,SKN,1996,0,0,0.0,0.25510204081632654,1,10,5,1,10.0,5.0,0.6428571428571429,0.0,0.0,1.4
749,TTO,1948,0,1,0.0,0.1111111111111111,1,5,9,3,5.0,9.0,0.0,0.0,0.0,1.8
750,DOM,1964,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
751,DOM,1968,1,0,0.05555555555555555,0.09027777777777779,2,18,16,5,9.0,8.0,0.0,17.0,17.0,1.3888888888888888
752,DOM,1972,2,0,0.4,0.28,3,21,18,6,7.0,6.0,0.0,4.0,-0.7222222222222222,1.380952380952381
753,DOM,1976,3,0,0.0,0.10743801652892562,4,31,26,6,7.75,6.5,0.04878048780487805,9.0,1.0,1.2903225806451613
754,DOM,1980,4,0,0.0,0.14285714285714285,5,37,30,7,7.4,6.0,0.0625,5.0,-0.4,1.2702702702702702
755,DOM,1984,5,1,0.10526315789473684,0.05555555555555556,6,54,41,9,9.0,6.833333333333333,0.1388888888888889,18.0,2.1666666666666665,1.2592592592592593
756,VIN,1988,0,0,0.0,0.16666666666666669,1,6,6,1,6.0,6.0,0.16666666666666666,0.0,0.0,1.0
757,VIN,1992,1,0,0.3333333333333333,0.3125,2,10,9,1,5.0,4.5,0.21428571428571427,0.0,0.0,1.3
758,VIN,1996,2,0,0.25,0.25,3,16,12,1,5.333333333333333,4.0,0.15384615384615385,0.3333333333333333,0.3333333333333333,1.4375
766,JAM,1948,0,1,0.0,0.08875739644970412,1,13,14,3,13.0,14.0,0.34615384615384615,0.0,0.0,2.0
767,LBR,1956,0,0,0.0,0.2231404958677686,1,4,6,1,4.0,6.0,0.0,0.0,0.0,2.75
768,LBR,1960,1,0,0.75,0.22222222222222227,2,5,7,1,2.5,3.5,0.0,0.0,0.0,2.4
769,LBR,1964,2,0,0.0,0.5,3,6,7,1,2.0,2.3333333333333335,0.0,-0.75,-0.75,2.3333333333333335
770,LBR,1968,3,0,0.0,0.0,3,6,7,1,2.0,2.3333333333333335,0.0,-0.75,-0.75,2.3333333333333335
771,LBR,1972,4,0,0.0,0.20000000000000004,4,11,8,1,2.75,2.0,0.0,0.25,4.0,1.7272727272727273
772,LBR,1976,5,0,0.0,0.0,4,11,8,1,2.75,2.0,0.0,0.25,4.0,1.7272727272727273
773,LBR,1980,6,0,0.0,0.0,4,11,8,1,2.75,2.0,0.0,0.25,4.0,1.7272727272727273
774,LBR,1984,7,0,0.0,0.22000000000000008,5,18,10,1,3.6,2.0,0.029411764705882353,0.75,0.4,1.6111111111111112
775,LBR,1988,8,0,0.25,0.10743801652892562,6,24,16,2,4.0,2.6666666666666665,0.08888888888888889,1.0,0.14285714285714285,1.625
776,LBR,1992,9,0,0.0,0.0,6,24,16,2,4.0,2.6666666666666665,0.08888888888888889,1.0,0.14285714285714285,1.625
777,LBR,1996,10,0,0.2,0.42857142857142855,7,28,17,2,4.0,2.4285714285714284,0.09615384615384616,0.25,-0.375,1.6428571428571428
785,SUR,1968,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
786,SUR,1972,1,0,0.0,0.3333333333333333,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.3333333333333333
787,SUR,1976,2,0,0.3333333333333333,0.25,3,5,5,2,1.6666666666666667,1.6666666666666667,0.0,2.0,0.5,1.2
788,SUR,1980,3,0,0.0,0.0,3,5,5,2,1.6666666666666667,1.6666666666666667,0.0,2.0,0.5,1.2
789,SUR,1984,4,0,0.0,0.14285714285714285,4,10,11,3,2.5,2.75,0.0,4.0,0.6666666666666666,1.3
790,SUR,1988,5,1,0.3333333333333333,0.10000000000000003,5,14,18,4,2.8,3.6,0.16,5.0,0.2,1.5
791,NEP,1964,0,0,0.0,0.22222222222222227,1,6,5,2,6.0,5.0,0.0,0.0,0.0,1.0
792,NEP,1968,1,0,0.0,0.0,1,6,5,2,6.0,5.0,0.0,0.0,0.0,1.0
793,NEP,1972,2,0,0.0,1.0,2,8,5,2,4.0,2.5,0.0,-0.6666666666666666,-0.6666666666666666,1.0
794,NEP,1976,3,0,0.0,1.0,3,9,5,2,3.0,1.6666666666666667,0.0,-0.8333333333333334,-0.5,1.0
795,NEP,1980,4,0,0.1,0.12000000000000002,4,18,10,3,4.5,2.5,0.0,0.6666666666666666,9.0,1.0
796,NEP,1984,5,0,0.1,0.16000000000000003,5,27,13,3,5.4,2.6,0.0,0.6666666666666666,0.0,1.0
797,NEP,1988,6,0,0.125,0.07,6,41,24,5,6.833333333333333,4.0,0.061224489795918366,1.6666666666666667,0.6,1.0975609756097562
798,NEP,1992,7,0,0.5,0.5,7,42,24,5,6.0,3.4285714285714284,0.0784313725490196,-0.6666666666666666,-0.875,1.119047619047619
799,NEP,1996,8,0,0.16666666666666666,0.16666666666666669,8,47,27,6,5.875,3.375,0.12280701754385964,0.0,2.0,1.1063829787234043
807,MGL,1964,0,0,0.0,0.04625000000000001,1,21,29,5,21.0,29.0,0.325,0.0,0.0,1.9047619047619047
808,MGL,1968,1,1,0.6875,0.04986149584487534,2,26,34,5,13.0,17.0,0.3717948717948718,-0.23809523809523808,-0.23809523809523808,2.1923076923076925
809,AUT,1896,0,1,0.0,0.125,1,3,8,3,3.0,8.0,0.0,0.0,0.0,2.6666666666666665
817,LTU,1924,0,0,0.0,0.7396449704142012,1,13,2,2,13.0,2.0,0.0,0.0,0.0,1.0
818,LTU,1928,1,0,0.08333333333333333,0.14792899408284027,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
819,LTU,1932,2,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
820,LTU,1936,3,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
821,LTU,1948,6,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
822,LTU,1952,7,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
823,LTU,1956,8,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
824,LTU,1960,9,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
825,LTU,1964,10,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
826,LTU,1968,11,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
827,LTU,1972,12,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
828,LTU,1976,13,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
829,LTU,1980,14,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
830,LTU,1984,15,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
831,LTU,1988,16,0,0.0,0.0,2,24,11,5,12.0,5.5,0.038461538461538464,-0.07692307692307693,-0.07692307692307693,1.0416666666666667
832,LTU,1992,17,1,0.0,0.07475994513031552,3,71,41,13,23.666666666666668,13.666666666666666,0.1625,2.6153846153846154,2.9166666666666665,1.1126760563380282
833,TOG,1972,0,0,0.0,0.26530612244897955,1,7,5,3,7.0,5.0,0.0,0.0,0.0,1.0
834,TOG,1976,1,0,0.0,0.0,1,7,5,3,7.0,5.0,0.0,0.0,0.0,1.0
835,TOG,1980,2,0,0.0,0.0,1,7,5,3,7.0,5.0,0.0,0.0,0.0,1.0
836,TOG,1984,3,0,0.0,0.16666666666666669,2,13,9,3,6.5,4.5,0.0,-0.14285714285714285,-0.14285714285714285,1.0
837,TOG,1988,4,0,0.0,0.16666666666666669,3,19,11,3,6.333333333333333,3.6666666666666665,0.0,-0.14285714285714285,0.0,1.0
838,TOG,1992,5,0,0.16666666666666666,0.2839506172839506,4,24,13,3,6.0,3.25,0.0,-0.14285714285714285,0.0,1.125
839,TOG,1996,6,0,0.6,0.38775510204081637,5,26,13,3,5.2,2.6,0.0,-0.2857142857142857,-0.16666666666666666,1.1538461538461537
843,NAM,1992,0,1,0.0,0.12000000000000002,1,6,9,3,6.0,9.0,0.3,0.0,0.0,1.6666666666666667
844,AHO,1952,0,0,0.0,1.0,1,11,1,1,11.0,1.0,0.0,0.0,0.0,1.0
845,AHO,1956,1,0,0.0,0.0,1,11,1,1,11.0,1.0,0.0,0.0,0.0,1.0
846,AHO,1960,2,0,0.0,0.28,2,16,5,2,8.0,2.5,0.0,-0.5454545454545454,-0.5454545454545454,1.0
847,AHO,1964,3,0,0.5,0.25,3,18,7,3,6.0,2.3333333333333335,0.0,-0.6363636363636364,-0.2,1.0
848,AHO,1968,4,0,0.6,0.28,4,20,9,3,5.0,2.25,0.08,-0.5454545454545454,0.25,1.05
849,AHO,1972,5,0,0.5,0.5,5,21,10,4,4.2,2.0,0.07407407407407407,-0.8181818181818182,-0.6,1.0952380952380953
850,AHO,1976,6,0,0.0,0.25,6,25,14,6,4.166666666666667,2.3333333333333335,0.06451612903225806,-0.6363636363636364,1.0,1.08
851,AHO,1980,7,0,0.0,0.0,6,25,14,6,4.166666666666667,2.3333333333333335,0.06451612903225806,-0.6363636363636364,1.0,1.08
852,AHO,1984,8,0,0.0,0.1124260355029586,7,33,23,8,4.714285714285714,3.2857142857142856,0.20454545454545456,-0.2727272727272727,1.0,1.2121212121212122
853,AHO,1988,9,1,0.3333333333333333,0.25,8,35,26,9,4.375,3.25,0.20833333333333334,-0.7272727272727273,-0.625,1.2285714285714286
854,UKR,1996,0,1,0.0,0.012978790756568534,1,231,148,21,231.0,148.0,0.3789173789173789,0.0,0.0,1.5194805194805194
855,ISL,1908,0,0,0.0,1.0,1,1,1,1,1.0,1.0,0.0,0.0,0.0,1.0
856,ISL,1912,1,0,0.0,0.5,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.0
857,ISL,1920,3,0,0.0,0.0,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.0
858,ISL,1924,4,0,0.0,0.0,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.0
859,ISL,1928,5,0,0.0,0.0,2,3,3,2,1.5,1.5,0.0,1.0,1.0,1.0
