gold_3_games_avg,total_3_games_avg,gold_std,total_std,gold_growth_noc_rate,metal_growth_noc_rate,gold_growth_game_rate,metal_growth_game_rate,gold_num,metal_num,best_rank_last_3,rank_trend,participation_times,best_gold,best_total,athletes_count,veteran_ratio,star_athlete_num,athletes_growth_rate,medals_per_athlete,gold_per_athlete,unique_sports_last,unique_events_last,event_growth,sport_growth,hhi_sport,dominant_sport,gold_event_rate,metal_event_rate,gold_event_avg,metal_event_avg,consistent_sports,years_since_last_medal,is_host_history,NOC_Code,Year,gold_predict,metal_predict,ishost_hostrate_gold,ishost_hostrate_metal,ishost
6.333333333333333,17.333333333333332,1.5275252316519465,0.5773502691896258,0.6,0.0,inf,1.0418454561311703,8,17,6,7.666666666666667,15,13,35,168.0,0.25,21.0,0.7043296828998421,0.29690522243713735,0.08123791102514506,20.0,110.0,0.31119007136827154,0.23223289953940107,0.26386486859277025,0.0,0.07272727272727272,0.15454545454545454,0.4,1.4619047619047618,2.0,4.0,0,AUS,1976,0,5,0,0,0
0.6666666666666666,3.3333333333333335,1.1547005383792517,1.5275252316519468,-1.0,-0.4,inf,1.019047619047619,0,3,19,27.0,7,2,7,48.0,0.16666666666666666,1.0,5.440972802058049,0.1443850267379679,0.0213903743315508,7.0,33.0,3.4508860788420583,0.8603896103896105,0.5829903978052127,1.0,0.0,0.09090909090909091,0.04819277108433735,0.3253012048192771,1.0,4.0,0,IRI,1976,0,2,0,0,0
0.3333333333333333,1.0,0.5773502691896258,0.0,0.0,0.0,inf,0.0,1,1,29,36.666666666666664,3,1,1,23.0,0.17391304347826086,0.0,5.299607921318448,0.022388059701492536,0.007462686567164179,4.0,27.0,2.6890789059906703,0.9686507936507937,0.3333333333333333,0.0,0.0,0.0,0.012987012987012988,0.03896103896103896,0.0,8.0,0,VEN,1976,0,1,0,0,0
0.0,2.0,0.0,1.0,0.0,-0.3333333333333333,inf,0.4047619047619047,0,2,35,37.0,8,1,3,80.0,0.2625,0.0,2.026363655148462,0.10038610038610038,0.005791505791505791,13.0,44.0,0.43926548080063144,0.48511740784468055,0.4585798816568048,1.0,0.0,0.045454545454545456,0.024390243902439025,0.42276422764227645,2.0,4.0,0,BRA,1976,0,2,0,0,0
0.3333333333333333,3.0,0.5773502691896258,1.0,0.0,-0.25,inf,0.30966386554621844,0,3,18,27.0,15,5,17,111.0,0.24324324324324326,5.0,2.5365304547055234,0.14502164502164502,0.021645021645021644,15.0,68.0,0.9630245132837582,0.3874113250225867,0.09901982624192471,0.0,0.0,0.04411764705882353,0.078125,0.5234375,6.0,4.0,0,AUT,1976,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,BER,1976,0,1,0,0,0
0.3333333333333333,1.0,0.5773502691896258,0.0,-1.0,0.0,inf,0.125,0,1,29,30.666666666666668,5,1,2,24.0,0.25,6.0,0.056449749938717354,0.44171779141104295,0.15950920245398773,5.0,12.0,0.4526621988009318,0.16170634920634921,0.9726080246913582,1.0,0.0,0.08333333333333333,0.4126984126984127,1.1428571428571428,1.0,4.0,0,PAK,1976,0,1,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,34,34.0,1,0,1,53.0,0.2830188679245283,0.0,0.5701670163595451,0.006211180124223602,0.0,10.0,37.0,0.511858672740403,0.40277777777777773,1.0,1.0,0.0,0.0,0.0,0.011494252873563218,0.0,28.0,0,PUR,1976,0,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,THA,1976,0,1,0,0,0
42.666666666666664,105.0,11.846237095944574,17.776388834631177,-0.02,0.26262626262626265,0.20207656004769073,0.11029932507676393,49,125,1,1.3333333333333333,7,50,125,408.0,0.26715686274509803,88.0,0.058850217147056814,0.7919664268585132,0.30635491606714627,22.0,189.0,0.05048896673138392,0.03861369109047128,0.07974311205295465,0.0,0.25925925925925924,0.5767195767195767,2.251101321585903,5.819383259911894,0.0,4.0,0,URS,1980,80,195,0,0,1
23.0,60.333333333333336,15.716233645501712,32.86842456421258,1.0,0.36363636363636365,1.1111111111111112,1.001818181818182,40,90,2,3.3333333333333335,3,40,90,267.0,0.250936329588015,12.0,0.10949494949494953,0.6085626911314985,0.2217125382262997,17.0,139.0,0.08087056702063711,-0.02777777777777779,0.13646120047473548,0.0,0.28776978417266186,0.5323741007194245,0.7631578947368421,2.094736842105263,0.0,4.0,0,GDR,1980,47,126,0,0,0
4.666666666666667,17.333333333333332,2.309401076758503,7.234178138070235,0.0,0.047619047619047616,inf,1.0182539682539684,6,22,7,11.333333333333334,7,6,22,155.0,0.21935483870967742,1.0,1.3650863054485767,0.22003577817531306,0.03756708407871199,14.0,108.0,2.179079225850738,0.6013766788766789,0.20047590719809638,0.0,0.05555555555555555,0.2037037037037037,0.13043478260869565,0.7639751552795031,0.0,4.0,0,BUL,1980,8,41,0,0,0
3.0,8.333333333333334,3.0,4.509249752822894,1.0,0.625,inf,0.7430555555555555,6,13,8,17.666666666666668,7,6,13,156.0,0.4230769230769231,1.0,2.122160122125148,0.16019417475728157,0.03640776699029126,14.0,76.0,2.720373804257921,1.0321047008547006,0.1965105601469238,0.0,0.07894736842105263,0.17105263157894737,0.11450381679389313,0.5038167938931297,1.0,4.0,0,CUB,1980,8,20,0,0,0
3.3333333333333335,15.666666666666666,1.5275252316519465,2.5166114784235836,-0.6,-0.2777777777777778,0.20696377696377694,0.2172860754946949,2,13,10,12.333333333333334,16,13,36,209.0,0.33014354066985646,57.0,5.492391963814101,0.4,0.16564705882352943,20.0,122.0,2.959570845275799,0.7554444888616714,0.14248581314878897,0.0,0.01639344262295082,0.10655737704918032,1.193220338983051,2.8813559322033897,3.0,4.0,0,ITA,1980,8,15,0,0,0
6.666666666666667,29.666666666666668,3.055050463303893,6.8068592855540455,-0.3333333333333333,-0.37142857142857144,0.16223958333333335,0.16058008831446333,4,22,4,7.333333333333333,17,16,42,177.0,0.4011299435028249,72.0,0.7547357796780105,0.5138233310856373,0.19757248819959541,17.0,109.0,0.32610261962194126,0.18099346827720528,0.12532291731250128,0.0,0.03669724770642202,0.2018348623853211,1.0103448275862068,2.627586206896552,1.0,4.0,0,HUN,1980,7,32,0,0,0
3.6666666666666665,19.333333333333332,0.5773502691896258,6.6583281184793925,0.3333333333333333,0.6875,inf,0.7779246794871795,4,27,9,11.333333333333334,9,5,27,157.0,0.3375796178343949,8.0,8.007830780700617,0.27116212338593976,0.03443328550932568,11.0,92.0,3.6485745774204705,0.9763094229003318,0.11962151115590267,0.0,0.043478260869565216,0.2717391304347826,0.13636363636363635,1.0738636363636365,0.0,4.0,0,ROU,1980,6,25,0,0,0
3.6666666666666665,12.333333333333334,2.886751345948129,3.055050463303893,0.0,-0.3076923076923077,inf,1.6036176984410073,2,9,6,12.666666666666666,18,27,103,206.0,0.3300970873786408,65.0,6.521577223310029,0.3024014230655203,0.0791580195671509,18.0,128.0,1.5953140809335737,0.6739684960634953,0.08423106497500962,0.0,0.015625,0.0703125,0.712,2.72,2.0,4.0,0,FRA,1980,6,14,0,0,0
4.0,14.666666666666666,1.0,2.8867513459481287,-0.25,-0.2777777777777778,3.753221288515406,4.337348093609072,3,13,10,11.666666666666666,18,56,146,242.0,0.2975206611570248,42.0,1.6672760669646278,0.37142857142857144,0.11895043731778426,17.0,148.0,0.6761221306142047,0.23332166199813256,0.07470260172659816,0.0,0.02027027027027027,0.08783783783783784,1.1428571428571428,3.5686274509803924,0.0,4.0,0,GBR,1980,5,21,0,0,0
6.333333333333333,21.666666666666668,1.1547005383792517,4.041451884327381,0.0,0.23809523809523808,inf,0.6615502854633291,7,26,6,8.0,12,7,26,207.0,0.4057971014492754,10.0,5.761301428438936,0.26448362720403024,0.060453400503778336,18.0,116.0,3.375861892397736,1.0572031590413944,0.09879566641471405,0.0,0.0603448275862069,0.22413793103448276,0.3333333333333333,1.4583333333333333,1.0,4.0,0,POL,1980,3,32,0,0,0
3.3333333333333335,8.333333333333334,1.1547005383792515,6.658328118479393,0.0,-0.6875,inf,1.775332129379997,4,5,11,14.333333333333334,16,23,65,116.0,0.4051724137931034,55.0,0.9713536266377157,0.47543668122270744,0.1806768558951965,16.0,90.0,0.30304726857565834,0.18340537778254043,0.08721252871911747,0.0,0.044444444444444446,0.05555555555555555,1.0541401273885351,2.7738853503184715,2.0,4.0,0,SWE,1980,3,12,0,0,0
2.6666666666666665,6.0,1.5275252316519465,2.0,0.3333333333333333,-0.25,0.7604591836734694,0.2669110566169389,4,6,11,16.333333333333332,15,15,37,83.0,0.3373493975903614,27.0,1.2159207853560587,0.35805626598465473,0.10059676044330776,14.0,63.0,0.2288929324746768,0.27600510600510597,0.190124716553288,0.0,0.06349206349206349,0.09523809523809523,0.502127659574468,1.7872340425531914,4.0,4.0,0,FIN,1980,3,8,0,0,0
3.6666666666666665,9.666666666666666,2.886751345948129,2.8867513459481287,0.0,0.0,inf,0.3799612424612424,2,8,7,14.0,13,7,14,163.0,0.4049079754601227,9.0,0.5075898651417079,0.22695652173913045,0.04782608695652174,16.0,79.0,0.4399633133220772,0.22750154257507202,0.14193860923944157,0.0,0.02531645569620253,0.10126582278481013,0.24336283185840707,1.154867256637168,1.0,4.0,0,TCH,1980,2,14,0,0,0
2.3333333333333335,7.0,0.5773502691896258,1.7320508075688772,0.0,0.6,inf,0.41916666666666663,2,8,16,17.333333333333332,11,3,8,88.0,0.32954545454545453,2.0,7.8650816766927525,0.25178826895565093,0.07868383404864092,14.0,52.0,7.114588307343076,1.621919978169978,0.19008264462809918,0.0,0.038461538461538464,0.15384615384615385,0.3525641025641026,1.1282051282051282,3.0,4.0,0,YUG,1980,2,9,0,0,0
4.333333333333333,13.0,4.041451884327381,6.928203230275509,-1.0,-0.7058823529411765,inf,0.9253302688596806,0,5,6,15.666666666666666,16,13,35,180.0,0.2722222222222222,22.0,0.6647733634328876,0.2832618025751073,0.07210300429184549,20.0,115.0,0.2945816009986637,0.2177183433181885,0.2423507805325987,0.0,0.0,0.043478260869565216,0.3925233644859813,1.5420560747663552,2.0,4.0,0,AUS,1980,2,9,0,0,0
1.0,4.0,0.0,3.605551275463989,0.0,2.0,inf,0.2849358974358974,1,3,22,23.666666666666668,17,5,20,66.0,0.42424242424242425,20.0,0.575711629631236,0.3446180555555556,0.07552083333333333,15.0,40.0,0.1663812718921234,0.1114066345035203,0.13751118273702642,0.0,0.025,0.075,0.3551020408163265,1.620408163265306,2.0,4.0,0,DEN,1980,2,5,0,0,0
0.0,2.3333333333333335,0.0,0.5773502691896258,0.0,0.0,inf,0.35416666666666663,0,2,35,37.333333333333336,9,1,3,79.0,0.25316455696202533,0.0,1.8564583505527572,0.09532062391681109,0.005199306759098787,12.0,47.0,0.40834184224906367,0.4382807007807008,0.41752066115702474,1.0,0.0,0.0425531914893617,0.023255813953488372,0.4263565891472868,2.0,4.0,0,BRA,1980,2,4,0,0,0
0.6666666666666666,1.6666666666666667,0.5773502691896258,0.5773502691896257,-1.0,0.0,-0.3333333333333333,0.3333333333333333,0,2,24,30.0,4,1,2,31.0,0.25806451612903225,1.0,0.3138888888888889,0.1,0.05,3.0,20.0,0.22381993006993012,0.125,1.0,1.0,0.0,0.1,0.13043478260869565,0.2608695652173913,0.0,8.0,0,ETH,1980,2,4,0,0,0
0.3333333333333333,4.0,0.5773502691896258,1.0,0.0,0.3333333333333333,inf,1.6447955747955747,1,4,20,26.333333333333332,16,7,25,50.0,0.28,20.0,3.4178910973559904,0.28449744463373083,0.06643952299829642,12.0,41.0,2.3150913771500803,1.3475829704351376,0.14089784502850586,0.0,0.024390243902439025,0.0975609756097561,0.3046875,1.3046875,3.0,4.0,0,SUI,1980,2,2,0,0,0
0.0,1.3333333333333333,0.0,0.5773502691896257,0.0,1.0,inf,0.1875,0,2,30,38.0,9,1,2,113.0,0.3274336283185841,0.0,2.957042921382218,0.07366984993178717,0.0068212824010914054,14.0,68.0,2.457609763350232,1.4534533889313301,0.2098765432098765,0.0,0.0,0.029411764705882353,0.029411764705882353,0.3176470588235294,1.0,4.0,0,ESP,1980,1,6,0,0,0
0.0,2.6666666666666665,0.0,1.5275252316519465,0.0,-0.6666666666666666,inf,0.2445751633986928,0,1,31,33.333333333333336,16,5,17,60.0,0.5,5.0,2.3602957538722893,0.14150943396226415,0.020964360587002098,15.0,44.0,0.8856147668276201,0.3646224235506698,0.0978326474622771,0.0,0.0,0.022727272727272728,0.07692307692307693,0.5192307692307693,6.0,4.0,0,AUT,1980,1,4,0,0,0
0.3333333333333333,1.3333333333333333,0.5773502691896258,0.5773502691896257,0.0,1.0,inf,0.0053191489361702066,0,2,21,30.666666666666668,9,10,47,36.0,0.4166666666666667,5.0,1.6254157948726158,0.2186700767263427,0.05115089514066496,8.0,34.0,0.8556802747081647,0.2818460860127527,0.1425737833863411,0.0,0.0,0.0,0.19900497512437812,0.8507462686567164,1.0,8.0,0,GRE,1980,1,3,0,0,0
0.0,3.3333333333333335,0.0,2.3094010767585034,0.0,2.0,inf,0.46448203212909095,0,6,28,31.0,16,14,36,101.0,0.26732673267326734,25.0,0.7924947769666828,0.2710597826086957,0.059782608695652176,16.0,80.0,0.6274117967651868,0.440627619308086,0.0909102329759235,0.0,0.0,0.075,0.3120567375886525,1.4148936170212767,5.0,4.0,0,BEL,1980,1,1,0,0,0
0.3333333333333333,1.0,0.5773502691896258,0.0,0.0,0.0,inf,0.0,0,1,24,36.333333333333336,11,1,2,26.0,0.4230769230769231,12.0,0.6133832318364791,0.42780748663101603,0.3048128342245989,5.0,10.0,0.3335804508881432,0.2294788544788545,0.9630468749999999,1.0,0.0,0.0,1.14,1.6,1.0,8.0,0,IND,1980,1,1,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ZIM,1980,1,1,0,0,0
1.0,3.5,0.0,2.1213203435596424,0.0,-0.6,0.0,-0.6,1,2,21,21.5,2,1,5,38.0,0.05263157894736842,0.0,0.027027027027026973,0.2328767123287671,0.0273972602739726,8.0,21.0,-0.08695652173913049,-0.19999999999999996,0.4602076124567474,1.0,0.047619047619047616,0.09523809523809523,0.058823529411764705,0.5,0.0,4.0,0,PRK,1980,0,5,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,TAN,1980,0,2,0,0,0
1.3333333333333333,4.0,1.5275252316519465,4.358898943540674,0.0,1.0,inf,0.9975308641975309,1,2,15,24.333333333333332,10,3,9,96.0,0.3854166666666667,3.0,1.66952953506913,0.05788177339901478,0.011083743842364532,17.0,54.0,1.6821720722804991,0.3974358974358974,0.16342236306020821,0.0,0.018518518518518517,0.037037037037037035,0.04712041884816754,0.24607329842931938,2.0,4.0,0,MEX,1980,0,4,0,0,0
2.0,5.666666666666667,1.7320508075688772,1.1547005383792517,-1.0,0.0,inf,0.3230789803959862,0,5,16,20.666666666666668,15,6,19,108.0,0.19444444444444445,16.0,7.374877051671218,0.2606060606060606,0.0531986531986532,11.0,58.0,3.749488603093697,0.9953338889460213,0.08266730765378683,0.0,0.0,0.08620689655172414,0.3237704918032787,1.5860655737704918,1.0,4.0,0,NED,1980,0,3,0,0,0
0.3333333333333333,2.3333333333333335,0.5773502691896258,2.3094010767585034,-1.0,-0.8,inf,0.925,0,1,21,30.0,5,2,5,44.0,0.22727272727272727,0.0,0.41042765140718795,0.036414565826330535,0.011204481792717087,10.0,34.0,0.27675562765374473,0.22892857142857145,0.36094674556213024,0.0,0.0,0.0,0.031007751937984496,0.10077519379844961,2.0,16.0,0,IRL,1980,0,2,0,0,0
0.5,2.0,0.7071067811865476,0.0,0.0,0.0,inf,0.0,1,2,24,30.0,2,1,2,33.0,0.18181818181818182,0.0,1.119871794871795,0.06896551724137931,0.017241379310344827,3.0,19.0,0.4574675324675325,0.375,0.625,1.0,0.05263157894736842,0.10526315789473684,0.03333333333333333,0.13333333333333333,0.0,8.0,0,UGA,1980,0,1,0,0,0
0.3333333333333333,1.0,0.5773502691896258,0.0,-1.0,0.0,inf,0.0,0,1,29,34.666666666666664,4,1,1,32.0,0.09375,0.0,4.686069974631903,0.024539877300613498,0.006134969325153374,6.0,35.0,2.389981079778874,0.9100694444444445,0.375,0.0,0.0,0.02857142857142857,0.01098901098901099,0.04395604395604396,0.0,4.0,0,VEN,1980,0,1,0,0,0
0.3333333333333333,1.3333333333333333,0.5773502691896258,0.5773502691896257,0.0,1.0,inf,0.21666666666666667,1,2,21,34.333333333333336,5,2,5,20.0,0.5,2.0,0.32681013431013434,0.16666666666666666,0.07777777777777778,3.0,18.0,0.20763888888888885,0.3527777777777777,1.0,1.0,0.05555555555555555,0.1111111111111111,0.1590909090909091,0.3409090909090909,1.0,4.0,0,JAM,1980,0,3,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,GUY,1980,0,1,0,0,0
37.333333333333336,98.33333333333333,6.658328118479393,7.505553499465136,0.030303030303030304,0.0,0.2611818459431699,0.3528740396039805,34,94,1,2.0,18,76,231,391.0,0.2813299232736573,175.0,0.7293396907254075,0.6196319018404908,0.3050967437470505,19.0,189.0,0.25388570755616635,0.23823901703158676,0.1330305243307739,0.0,0.17989417989417988,0.37566137566137564,3.411609498680739,6.928759894459103,0.0,8.0,0,USA,1984,83,174,0,0,1
4.333333333333333,22.666666666666668,1.5275252316519465,5.8594652770823155,0.5,-0.07407407407407407,inf,0.6832581513137068,6,25,7,9.666666666666666,10,6,27,226.0,0.3185840707964602,13.0,7.377135752797222,0.3019976498237368,0.036427732079905996,20.0,135.0,3.383475971331084,0.9631321225071224,0.11474814153128739,0.0,0.044444444444444446,0.17777777777777778,0.15196078431372548,1.2598039215686274,1.0,4.0,0,ROU,1984,20,53,0,0,0
9.333333333333334,35.0,4.041451884327381,7.810249675906654,-0.23076923076923078,-0.025,0.6846153846153846,0.25673076923076926,10,39,4,5.333333333333333,3,13,40,290.0,0.32413793103448274,9.0,0.11289022298456258,0.2920353982300885,0.10366624525916561,20.0,163.0,0.0395110354126747,0.11125319693094632,0.11770768913626056,0.0,0.06134969325153374,0.2147239263803681,0.4079601990049751,1.1492537313432836,0.0,8.0,0,FRG,1984,17,59,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHN,1984,15,32,0,0,0
5.0,15.333333333333334,3.0,2.516611478423583,3.0,0.15384615384615385,0.3815285409035409,0.21332108039166106,8,15,5,9.666666666666666,17,13,36,159.0,0.2830188679245283,58.0,5.190727415731213,0.396158999553372,0.160786065207682,19.0,88.0,2.789136141598643,0.7130526736584255,0.13571836206052856,0.0,0.09090909090909091,0.17045454545454544,1.2040133779264215,2.9665551839464883,4.0,4.0,0,ITA,1984,14,32,0,0,0
0.3333333333333333,7.0,0.5773502691896258,3.4641016151377544,0.0,1.2,inf,0.566579861111111,0,11,23,25.666666666666668,17,4,16,385.0,0.15584415584415584,6.0,2.4835986909892656,0.2116741500962155,0.04939063502245029,23.0,173.0,0.7354856952408797,0.8929115002644415,0.13853076216712581,0.0,0.0,0.057803468208092484,0.2894736842105263,1.2406015037593985,1.0,8.0,0,CAN,1984,10,44,0,0,0
11.0,26.333333333333332,2.0,2.3094010767585034,-0.3076923076923077,-0.13793103448275862,inf,0.6558945168564043,9,25,3,4.333333333333333,12,16,29,213.0,0.215962441314554,16.0,1.0303974259141835,0.2559309849029475,0.098490294751977,20.0,119.0,0.4752879182609438,0.41878505481446665,0.18673462946597652,0.0,0.07563025210084033,0.17647058823529413,0.6431924882629108,1.6713615023474178,1.0,8.0,0,JPN,1984,10,32,0,0,0
1.3333333333333333,3.3333333333333335,0.5773502691896257,0.5773502691896258,1.0,0.3333333333333333,inf,0.2515151515151515,2,4,18,22.666666666666668,12,3,5,4.0,0.25,2.0,0.6052520285524725,0.19941348973607037,0.12316715542521994,2.0,5.0,0.5590266875981161,0.2379937522794666,0.2967128027681661,0.0,0.0,0.0,0.358974358974359,0.5811965811965812,4.0,8.0,0,NZL,1984,8,11,0,0,0
2.0,7.333333333333333,0.0,2.0816659994661326,0.0,0.125,inf,0.3924242424242424,2,9,14,16.666666666666668,12,3,9,164.0,0.21341463414634146,3.0,7.326508960303799,0.28140096618357485,0.0821256038647343,17.0,69.0,6.592460212695384,1.5136404194096502,0.17095544217060546,0.0,0.028985507246376812,0.13043478260869565,0.40718562874251496,1.3952095808383234,4.0,4.0,0,YUG,1984,7,18,0,0,0
0.3333333333333333,3.0,0.5773502691896258,2.6457513110645907,0.0,5.0,inf,0.7777777777777778,1,6,19,29.333333333333332,7,1,6,50.0,0.28,0.0,0.42111035108169886,0.07967032967032966,0.0027472527472527475,5.0,27.0,0.19274487529204953,0.02824917845926251,0.2651605231866825,0.0,0.037037037037037035,0.2222222222222222,0.008333333333333333,0.24166666666666667,1.0,8.0,0,KOR,1984,6,19,0,0,0
4.0,17.333333333333332,1.0,4.041451884327381,0.6666666666666666,0.6153846153846154,3.581746031746032,4.130572344818824,5,21,9,11.333333333333334,19,56,146,219.0,0.3059360730593607,42.0,1.574522520160487,0.36878838637632605,0.11529871580122836,14.0,145.0,0.639469898988706,0.2117536488279522,0.07731680802915233,0.0,0.034482758620689655,0.1310344827586207,1.125340599455041,3.5994550408719346,0.0,4.0,0,GBR,1984,5,37,0,0,0
3.3333333333333335,12.0,2.3094010767585034,2.6457513110645907,2.0,0.5555555555555556,inf,1.54539202383626,6,14,8,13.333333333333334,19,27,103,121.0,0.2809917355371901,65.0,6.1566194031766965,0.30317919075144506,0.08236994219653179,13.0,85.0,1.4936692608844382,0.6238765869139545,0.08740722700179299,0.0,0.07058823529411765,0.16470588235294117,0.7559681697612732,2.782493368700265,2.0,4.0,0,FRA,1984,5,28,0,0,0
1.0,4.333333333333333,1.7320508075688772,1.1547005383792517,0.0,-0.4,inf,0.2748737150362537,0,3,16,25.0,16,6,19,75.0,0.16,16.0,6.923086898304938,0.25387596899224807,0.05103359173126615,10.0,56.0,3.5269020524046155,0.9314372430721911,0.08288172794903173,0.0,0.0,0.05357142857142857,0.3134920634920635,1.5595238095238095,1.0,4.0,0,NED,1984,5,13,0,0,0
3.3333333333333335,10.333333333333334,4.163331998932265,6.110100926607787,0.0,0.8,inf,0.9174971270559507,2,9,6,17.666666666666668,17,13,35,120.0,0.2833333333333333,22.0,0.6060612047995805,0.2741806554756195,0.07194244604316546,17.0,92.0,0.26548856564580114,0.19608785253476566,0.2522503378694252,0.0,0.021739130434782608,0.09782608695652174,0.41284403669724773,1.573394495412844,2.0,4.0,0,AUS,1984,4,24,0,0,0
3.3333333333333335,7.333333333333333,0.5773502691896258,1.1547005383792517,-0.25,0.3333333333333333,0.6930952380952381,0.2713392083980319,3,8,11,12.333333333333334,16,15,37,105.0,0.29523809523809524,27.0,1.156492001331546,0.3440256615878107,0.09703287890938252,16.0,71.0,0.22252363213151743,0.2676833583083583,0.186855102939019,0.0,0.04225352112676056,0.11267605633802817,0.49794238683127573,1.7654320987654322,4.0,4.0,0,FIN,1984,4,12,0,0,0
3.6666666666666665,11.0,0.5773502691896258,5.5677643628300215,-0.25,1.4,inf,1.7518738712937472,3,12,11,11.333333333333334,17,23,65,144.0,0.2708333333333333,55.0,0.9307994979547777,0.4599896747547754,0.1724315952503872,18.0,102.0,0.2936187166177514,0.18016063457239928,0.0859108606957466,0.0,0.029411764705882353,0.10784313725490197,1.0372670807453417,2.767080745341615,2.0,4.0,0,SWE,1984,2,19,0,0,0
0.3333333333333333,2.3333333333333335,0.5773502691896258,1.5275252316519465,-1.0,1.0,inf,0.9977777777777778,0,4,25,29.0,11,3,9,45.0,0.3333333333333333,3.0,1.5002388016022736,0.06769596199524941,0.010688836104513063,12.0,43.0,1.537104704897099,0.3442394709363035,0.1843644198214835,0.0,0.0,0.09302325581395349,0.046153846153846156,0.2923076923076923,4.0,4.0,0,MEX,1984,2,6,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,32,32.0,1,0,1,9.0,0.3333333333333333,0.0,-0.1668313069908815,0.00819672131147541,0.0,2.0,9.0,-0.13673767752715124,-0.2375,1.0,1.0,0.0,0.0,0.0,0.01639344262295082,0.0,24.0,0,MAR,1984,2,2,0,0,0
0.6666666666666666,2.6666666666666665,1.1547005383792517,1.1547005383792515,0.0,1.0,inf,0.4259259259259259,2,4,17,31.333333333333332,10,2,4,106.0,0.2169811320754717,0.0,1.7399440275793707,0.09696969696969697,0.010606060606060607,14.0,72.0,0.4178474615850604,0.41738731354115977,0.3310546875,1.0,0.027777777777777776,0.05555555555555555,0.04516129032258064,0.4129032258064516,3.0,4.0,0,BRA,1984,1,8,0,0,0
0.3333333333333333,3.0,0.5773502691896258,2.6457513110645907,0.0,2.0,inf,0.3888888888888889,1,6,20,31.0,10,1,6,155.0,0.25806451612903225,1.0,2.7581689594242937,0.09198113207547169,0.008254716981132075,18.0,75.0,2.276481410513336,1.3636273040684803,0.22715318869165024,0.0,0.013333333333333334,0.08,0.03867403314917127,0.430939226519337,1.0,4.0,0,ESP,1984,1,5,0,0,0
0.3333333333333333,3.0,0.5773502691896258,2.6457513110645907,0.0,-0.8333333333333334,inf,0.38336857178768946,1,1,23,26.666666666666668,17,14,36,59.0,0.4067796610169492,25.0,0.7214161674887358,0.26542800265428,0.059057730590577305,10.0,51.0,0.5691816910731169,0.3926495240546692,0.09046250000000002,0.0,0.0196078431372549,0.0196078431372549,0.31338028169014087,1.408450704225352,5.0,4.0,0,BEL,1984,1,4,0,0,0
0.3333333333333333,2.6666666666666665,0.5773502691896258,1.5275252316519465,0.0,3.0,inf,0.4167892156862745,1,4,21,29.666666666666668,17,5,17,83.0,0.20481927710843373,5.0,2.2504645082867913,0.13725490196078433,0.020588235294117647,16.0,51.0,0.8452523302866918,0.348069325946003,0.09224489795918367,0.0,0.0196078431372549,0.0784313725490196,0.07806691449814127,0.5204460966542751,6.0,4.0,0,AUT,1984,1,3,0,0,0
1.6666666666666667,6.333333333333333,1.5275252316519465,4.618802153517007,-0.3333333333333333,0.0,inf,4.0,2,9,14,22.666666666666668,3,3,9,57.0,0.42105263157894735,1.0,0.24149072149072148,0.20833333333333334,0.06666666666666667,4.0,29.0,0.3202963702963703,0.012500000000000011,0.7311999999999999,1.0,0.06896551724137931,0.27586206896551724,0.1951219512195122,0.6097560975609756,0.0,12.0,0,KEN,1984,1,3,0,0,0
0.3333333333333333,1.0,0.5773502691896258,0.0,0.0,0.0,inf,0.1,0,1,29,33.0,6,1,2,24.0,0.5416666666666666,8.0,0.04838549994747202,0.5057471264367817,0.14942528735632185,5.0,9.0,0.35228188468651295,0.13860544217687074,0.9775309917355373,1.0,0.0,0.1111111111111111,0.40625,1.375,1.0,8.0,0,PAK,1984,1,1,0,0,0
